,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL
2566,0.006993006993006993,0.02702702702702703,0.0035842293906810036,0.0,0.007017543859649123,0.006993006993006993,0.3316582914572864,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.007052186177715092,0.0,0.0,0.009523809523809525,0.23076923076923078,0.02020359095204488,0.025299375948726596,0.00022703677076917774,0.005434782608695652,0.009309162175404213,0.11,0.00022703678282665095,0.004592283754796218,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.007067137809187279,0.13333333333333333,0.00830367734282325,0.01001669449081803,0.02857142857142857,0.10227272727272728,0.005161290322580645,0.6728905934598305,0.004524886877828055
2216,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.15384615384615385,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.97911835164604e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968198,0.3333333333333333,0.0035587188612099642,0.004173622704507512,0.012244897959183673,0.056818181818181816,0.0,0.0,0.0
2403,0.0,0.013513513513513514,0.0017921146953405018,0.02702702702702703,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.012859005490496298,0.022488334176645863,0.0001142353436080705,0.001811594202898551,0.005879470847623714,0.125,0.00011423534967488332,0.0025994743043596487,1.0,0.0,0.0,0.0017667844522968198,0.04666666666666667,0.004744958481613286,0.00667779632721202,0.0163265306122449,0.09090909090909091,0.007741935483870968,0.8074283407347598,0.0030165912518853697
2527,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.006949843897654278,0.04497666835329173,0.000246992107989416,0.003623188405797102,0.006859382655560999,0.065,0.00024699212110667766,0.0028103568083627903,1.0,0.0,0.0,0.0017667844522968198,0.16666666666666666,0.004744958481613286,0.008347245409015025,0.00816326530612245,0.09090909090909091,0.0012903225806451613,0.0,0.0015082956259426848
4676,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.0074163566549839115,0.014055208860403665,2.5737472522576088e-05,0.001811594202898551,0.002939735423811857,0.2,2.569100437248945e-05,0.0009371884346959122,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.004173622704507512,0.004081632653061225,0.056818181818181816,0.003870967741935484,0.5046427129592249,0.0030165912518853697
4107,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.009258483953157334,0.008433125316242199,1.1557632102606388e-05,0.0,0.002449779519843214,0.335,1.1590825228518496e-05,0.0007015317683313695,1.0,0.0,0.0,0.0,0.08333333333333333,0.002372479240806643,0.0025041736227045075,0.00816326530612245,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
4936,0.0,0.0,0.0035842293906810036,0.08108108108108109,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.013911649660881112,0.011244167088322932,3.088895012833287e-05,0.001811594202898551,0.004409603135717786,0.25,3.082920524698734e-05,0.001405480528112632,1.0,0.0,0.0,0.0,0.023333333333333334,0.004744958481613286,0.004173622704507512,0.012244897959183673,0.03409090909090909,0.016774193548387096,0.9252119499394429,0.004524886877828055
3959,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.014354238687065635,0.016866250632484397,7.169582234816139e-05,0.001811594202898551,0.005879470847623714,0.165,7.169582615578451e-05,0.0021752923049034715,1.0,0.0,0.0,0.0,0.3333333333333333,0.002372479240806643,0.008347245409015025,0.00816326530612245,0.06818181818181818,0.0,0.0,0.0
1571,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.009569492458043756,0.016866250632484397,4.779721489877426e-05,0.001811594202898551,0.0039196472317491425,0.165,4.7797217437189676e-05,0.0014501948699356475,1.0,0.0,0.0,0.0,0.3333333333333333,0.002372479240806643,0.005008347245409015,0.00816326530612245,0.06818181818181818,0.0,0.0,0.0
471,0.006993006993006993,0.02702702702702703,0.008960573476702509,0.0,0.007017543859649123,0.006993006993006993,0.16080402010050251,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.00846262341325811,0.0,0.0,0.009523809523809525,0.07692307692307693,0.015765738824627087,0.023612750885478158,0.0001543252576044174,0.003623188405797102,0.007839294463498285,0.12,0.00015438501232212264,0.0033445119187890874,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.08333333333333333,0.00830367734282325,0.007512520868113523,0.02040816326530612,0.06818181818181818,0.00903225806451613,0.8410375454178441,0.00904977375565611
3301,0.0,0.013513513513513514,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.009402026340027991,0.014055208860403665,3.261496066634416e-05,0.001811594202898551,0.0034296913277804997,0.2,3.2621600900881955e-05,0.0011873470497598113,1.0,0.0,0.0,0.0017667844522968198,0.08333333333333333,0.002372479240806643,0.004173622704507512,0.00816326530612245,0.056818181818181816,0.003870967741935484,0.5046427129592249,0.0030165912518853697
3923,0.006993006993006993,0.013513513513513514,0.008960573476702509,0.0,0.007017543859649123,0.006993006993006993,0.16080402010050251,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.005641748942172073,0.0,0.0,0.009523809523809525,0.07692307692307693,0.012009713034844913,0.09838646202282565,0.002041087123223185,0.010869565217391304,0.019598236158745713,0.03,0.002041060677611592,0.010616030695791414,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.00530035335689046,0.08333333333333333,0.0166073546856465,0.021702838063439065,0.024489795918367346,0.17045454545454544,0.00903225806451613,0.8410375454178441,0.00904977375565611
4063,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.3333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.0,0.0,0.0
3166,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.15384615384615385,0.011375734159499514,0.002811041772080733,1.5799634924872604e-06,0.0,0.0014698677119059284,1.0,1.5534095667086644e-06,0.0002870177346747636,1.0,0.0,0.0,0.0017667844522968198,0.3333333333333333,0.002372479240806643,0.0008347245409015025,0.00816326530612245,0.011363636363636364,0.0,0.0,0.0
880,0.0,0.02702702702702703,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0028208744710860366,0.0,0.0,0.009523809523809525,0.15384615384615385,0.01907917558822474,0.014055208860403665,6.615931162238671e-05,0.001811594202898551,0.005879470847623714,0.2,6.619914615050769e-05,0.0024085319798181214,1.0,0.0,0.0,0.0035335689045936395,0.08333333333333333,0.005931198102016607,0.005843071786310518,0.02040816326530612,0.056818181818181816,0.003870967741935484,0.5046427129592249,0.0030165912518853697
1295,0.0,0.04054054054054054,0.0035842293906810036,0.018018018018018018,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.004231311706629055,0.0,0.0,0.009523809523809525,0.0,0.0074163566549839115,0.014055208860403665,2.5737472522576088e-05,0.001811594202898551,0.002939735423811857,0.2,2.569100437248945e-05,0.0009371884346959122,1.0,0.0,0.0,0.00530035335689046,0.04666666666666667,0.0011862396204033216,0.004173622704507512,0.004081632653061225,0.056818181818181816,0.007741935483870968,0.8074283407347598,0.004524886877828055
2761,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.3333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.0,0.0,0.0
973,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
2581,0.006993006993006993,0.02702702702702703,0.007168458781362007,0.0,0.007017543859649123,0.006993006993006993,0.19597989949748745,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.00846262341325811,0.0,0.0,0.009523809523809525,0.15384615384615385,0.01659110754913336,0.026255130151234048,0.00020051595500242733,0.003623188405797102,0.008329250367466928,0.105,0.0002005093271490107,0.003911296413788936,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.09666666666666666,0.00830367734282325,0.008347245409015025,0.024489795918367346,0.09090909090909091,0.007741935483870968,0.8074283407347598,0.007541478129713424
5436,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.15384615384615385,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.97911835164604e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968198,0.16666666666666666,0.0035587188612099642,0.004173622704507512,0.012244897959183673,0.056818181818181816,0.0012903225806451613,0.0,0.0
3696,0.0,0.02702702702702703,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0028208744710860366,0.0,0.0,0.009523809523809525,0.23076923076923078,0.020538523188076415,0.013493000505987517,6.565478546512188e-05,0.001811594202898551,0.006369426751592357,0.21,6.560168093254283e-05,0.002490105441252002,1.0,0.0,0.0,0.0035335689045936395,0.06666666666666667,0.0071174377224199285,0.005843071786310518,0.02040816326530612,0.045454545454545456,0.005161290322580645,0.5046427129592249,0.0030165912518853697
3509,0.0,0.013513513513513514,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.016555221952415697,0.016866250632484397,8.267590477074093e-05,0.001811594202898551,0.005879470847623714,0.165,8.268918616633813e-05,0.002508232877126197,1.0,0.0,0.0,0.0017667844522968198,0.08333333333333333,0.005931198102016607,0.005843071786310518,0.02040816326530612,0.06818181818181818,0.003870967741935484,0.5046427129592249,0.0030165912518853697
1827,0.03496503496503497,0.10810810810810811,0.035842293906810034,0.04504504504504504,0.03508771929824561,0.03496503496503497,0.12060301507537688,0.035211267605633804,0.2857142857142857,0.03508771929824561,0.8172043010752689,0.0465444287729196,0.0,0.0,0.0380952380952381,0.07692307692307693,0.02409119726312516,0.1242480463259684,0.006528634860027715,0.027173913043478264,0.043606075453209214,0.025,0.006528621929745738,0.0268890298800568,0.15306122448979595,0.03496503496503497,0.03508771929824561,0.04946996466431095,0.06333333333333334,0.046263345195729534,0.041736227045075125,0.061224489795918366,0.19318181818181818,0.03870967741935484,0.8701049656842955,0.03619909502262444
3292,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.009258483953157334,0.008433125316242199,1.1557632102606388e-05,0.0,0.002449779519843214,0.335,1.1590825228518496e-05,0.0007015317683313695,1.0,0.0,0.0,0.0,0.08333333333333333,0.002372479240806643,0.0025041736227045075,0.00816326530612245,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
2441,0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.12060301507537688,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.01904761904761905,0.0,0.00861254321223938,0.014055208860403665,2.9873259311733914e-05,0.001811594202898551,0.004409603135717786,0.2,2.9873260898243548e-05,0.0010876461524517358,1.0,0.0,0.0,0.0017667844522968198,0.05666666666666667,0.005931198102016607,0.00333889816360601,0.00816326530612245,0.022727272727272728,0.0064516129032258064,0.5046427129592249,0.006033182503770739
3796,0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.07692307692307693,0.014784865847677603,0.023612750885478158,0.000144679514097762,0.003623188405797102,0.007349338559529643,0.12,0.00014470607579109173,0.0031354421583733648,1.0,0.0,0.0,0.0017667844522968198,0.06666666666666667,0.00830367734282325,0.00667779632721202,0.02040816326530612,0.06818181818181818,0.005161290322580645,0.6728905934598305,0.004524886877828055
4038,0.0,0.0,0.0017921146953405018,0.0,0.007017543859649123,0.0,0.24623115577889446,0.007042253521126761,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.15384615384615385,0.009569492458043756,0.016866250632484397,4.779721489877426e-05,0.001811594202898551,0.0039196472317491425,0.165,4.7797217437189676e-05,0.0014501948699356475,1.0,0.006993006993006993,0.007017543859649123,0.0,0.08333333333333333,0.002372479240806643,0.005008347245409015,0.00816326530612245,0.06818181818181818,0.003870967741935484,0.5046427129592249,0.0030165912518853697
3091,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
1219,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.15384615384615385,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.97911835164604e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968198,0.3333333333333333,0.0035587188612099642,0.004173622704507512,0.012244897959183673,0.056818181818181816,0.0,0.0,0.0
4128,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0009799118079372856,0.0,0.0,0.0001208495724946373,1.0,0.0,0.0,0.0,0.3333333333333333,0.002372479240806643,0.0,0.00816326530612245,0.0,0.0,0.0,0.0
3074,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0028208744710860366,0.0,0.0,0.0,0.0,0.0086603906745296,0.014055208860403665,3.0032583361396498e-05,0.001811594202898551,0.0034296913277804997,0.2,2.9992753941836517e-05,0.0010930843832139944,1.0,0.0,0.0,0.0035335689045936395,0.3333333333333333,0.0011862396204033216,0.005008347245409015,0.004081632653061225,0.056818181818181816,0.0,0.0,0.0
778,0.0,0.013513513513513514,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.011375734159499514,0.016866250632484397,5.681893921091791e-05,0.001811594202898551,0.004409603135717786,0.165,5.675919570666274e-05,0.0017239191516360013,1.0,0.0,0.0,0.0017667844522968198,0.06666666666666667,0.0035587188612099642,0.005008347245409015,0.012244897959183673,0.06818181818181818,0.005161290322580645,0.5046427129592249,0.0030165912518853697
2781,0.006993006993006993,0.02702702702702703,0.007168458781362007,0.0,0.007017543859649123,0.006993006993006993,0.19597989949748745,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.00846262341325811,0.0,0.0,0.009523809523809525,0.07692307692307693,0.01474898025095994,0.026986001011975035,0.0001886595903067036,0.003623188405797102,0.007839294463498285,0.105,0.00018867951583330622,0.0035777515937037373,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.09666666666666666,0.0071174377224199285,0.008347245409015025,0.02040816326530612,0.09090909090909091,0.007741935483870968,0.8074283407347598,0.007541478129713424
1568,0.0,0.0,0.007168458781362007,0.0,0.0,0.0,0.09547738693467336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.15384615384615385,0.02180648093876721,0.02170124248046326,0.00018002953761664712,0.003623188405797102,0.009309162175404213,0.13,0.0001800760166946121,0.004248466721048974,1.0,0.0,0.0,0.0,0.043333333333333335,0.010676156583629894,0.008347245409015025,0.02857142857142857,0.06818181818181818,0.00903225806451613,0.8074283407347598,0.007541478129713424
5215,0.0,0.013513513513513514,0.026881720430107527,0.0990990990990991,0.0,0.0,0.025125628140703515,0.0,0.0,0.0,1.0,0.00846262341325811,0.0,0.0,0.009523809523809525,0.0,0.05754853526956064,0.06347332321358294,0.004073683602299768,0.03260869565217391,0.05732484076433121,0.045,0.004073637349128083,0.03283059911175564,1.0,0.0,0.0,0.01060070671378092,0.01,0.05693950177935943,0.05759599332220367,0.06938775510204082,0.09090909090909091,0.03612903225806452,0.9719418651594671,0.024132730015082957
5056,0.013986013986013986,0.05405405405405406,0.014336917562724014,0.009009009009009009,0.014035087719298246,0.013986013986013986,0.1306532663316583,0.014084507042253521,0.2857142857142857,0.017543859649122806,1.0,0.018335684062059238,0.0,0.0,0.02857142857142857,0.23076923076923078,0.015801624421344754,0.09613762860516108,0.002564898128999266,0.014492753623188408,0.023027927486526212,0.03,0.002564918180723191,0.013652980452581648,0.3163265306122449,0.013986013986013986,0.014035087719298246,0.019434628975265017,0.06666666666666667,0.022538552787663108,0.02337228714524207,0.04081632653061224,0.20454545454545456,0.01806451612903226,0.7569640694388373,0.016591251885369532
1727,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.006949843897654278,0.04497666835329173,0.000246992107989416,0.003623188405797102,0.006859382655560999,0.065,0.00024699212110667766,0.0028103568083627903,1.0,0.0,0.0,0.0017667844522968198,0.16666666666666666,0.004744958481613286,0.008347245409015025,0.00816326530612245,0.09090909090909091,0.0012903225806451613,0.0,0.0015082956259426848
3011,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.009258483953157334,0.008433125316242199,1.1557632102606388e-05,0.0,0.002449779519843214,0.335,1.1590825228518496e-05,0.0007015317683313695,1.0,0.0,0.0,0.0,0.08333333333333333,0.002372479240806643,0.0025041736227045075,0.00816326530612245,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
3455,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.15384615384615385,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.97911835164604e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968198,0.3333333333333333,0.0035587188612099642,0.004173622704507512,0.012244897959183673,0.056818181818181816,0.0,0.0,0.0
